time,temperature_2m_max (°F),temperature_2m_min (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),daylight_duration (s),sunshine_duration (s),uv_index_max (),uv_index_clear_sky_max (),precipitation_sum (mm),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),precipitation_hours (h),precipitation_probability_max (%),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
7/12/22,91.7,81.7,104.2,91.8,49062.05,41769.22,9,9,0,0,0,0,0,NaN,10.9,12.8,145,26.73,5.77
7/13/22,92.6,81.2,106.1,89,49021.21,42190.18,9,9,0,0,0,0,0,NaN,11.1,12.8,137,26.65,5.81
7/14/22,90.7,77.2,102.5,84.6,48978.85,43338.46,8.85,8.85,1.8,1.8,0,0,1,NaN,11.1,13.4,131,27.53,5.98
7/15/22,87.7,77,95.4,83.6,48935,28415.54,8.55,8.9,0.4,0.4,0,0,1,NaN,16.1,17.4,80,21.89,4.93
7/16/22,88.3,77.3,100.8,85.6,48889.74,16982.18,8.6,8.95,1.2,1.2,0,0,3,NaN,9.1,15.7,113,17.39,4.02
7/17/22,91.2,77.9,101,85.2,48843.09,40528.4,7.65,8.95,23,23,0,0,1,NaN,13.4,20.8,140,22.23,4.82
7/18/22,90.5,80.5,102.6,90.4,48795.13,44914.3,8.4,8.95,0,0,0,0,0,NaN,14.6,16.6,136,23.31,5.04
7/19/22,90.5,80.6,103.5,89.8,48745.91,41445.72,8.9,8.9,0,0,0,0,0,NaN,9,11.4,113,28.41,6.2
7/20/22,90,81.4,102.2,90.3,48695.46,40172.88,8.9,8.9,1.1,1.1,0,0,1,NaN,9.7,12.8,105,24.89,5.5
7/21/22,91.1,81.1,103.4,88.2,48643.85,44074.27,8.9,8.9,0,0,0,0,0,NaN,9.8,17.7,113,28.75,6.42
7/22/22,88.2,77.5,100.6,85.1,48590.95,35211.39,8.95,8.95,36.3,36.3,0,0,7,NaN,10.4,17.4,115,27.35,5.73
7/23/22,90.4,79.2,99.5,89.8,48536.34,43872.79,8.9,8.9,0,0,0,0,0,NaN,13,15,98,24.05,5.29
7/24/22,89.9,79.3,99,86.9,48480.06,42187.22,8.2,8.9,0,0,0,0,0,NaN,11.9,15.7,82,24.27,5.68
7/25/22,89,79.4,100.9,86.8,48422.2,37387.18,7.5,8.9,74.6,74.6,0,0,4,NaN,12,19.7,85,25.97,5.77
7/26/22,85.2,75.7,95.6,82.9,48362.83,8363.06,7.75,8.9,1.9,1.9,0,0,4,NaN,9.8,18.6,97,15.5,3.19
7/27/22,87.3,73.1,99.1,78.1,48302.03,36312.91,8.85,8.85,28.1,28.1,0,0,3,NaN,11.7,19,115,24.8,5
7/28/22,88.4,78.9,101.7,86.4,48239.86,42647.63,8.9,8.9,0,0,0,0,0,NaN,9.4,13.9,73,28.43,5.84
7/29/22,89.6,79.1,100,86.8,48176.42,39020.29,8.9,8.9,30.6,30.6,0,0,1,NaN,11.5,16.6,85,25.52,5.46
7/30/22,86.4,78.2,97.9,85.9,48111.77,38992.89,8.95,8.95,14,14,0,0,2,NaN,12.5,17.7,87,25.34,5.32
7/31/22,90,79.2,99.2,89,48045.97,42565.48,8.9,8.9,0,0,0,0,0,NaN,12.3,16.8,86,24.17,5.16
8/1/22,90.7,80,100.5,90.3,47979.11,38938.07,8.8,8.9,0,0,0,0,0,NaN,10.9,15.9,103,23.49,5.15
8/2/22,91.3,79.2,104.7,86.5,47911.26,39600,8.9,8.9,0,0,0,0,0,NaN,9.9,14.5,94,25.39,5.58
8/3/22,90.5,76.4,102.1,84.4,47842.48,38883.42,8.85,8.85,12.6,12.6,0,0,1,NaN,10.6,11.2,102,23.07,5.1
8/4/22,90.3,80.8,101.4,90.1,47772.84,42456.23,8.85,8.85,0,0,0,0,0,NaN,10.8,15,105,24.93,5.48
8/5/22,89.6,79.4,100.8,87.7,47702.4,36000,8.9,8.9,0,0,0,0,0,NaN,11.5,16.1,91,20.87,4.64
8/6/22,91.4,80,100.6,87.3,47631.24,35202.3,8.8,8.8,0,0,0,0,0,NaN,14.5,19.5,78,24.38,5.83
8/7/22,88.1,79.6,98.9,88.1,47559.42,28130.99,8.45,8.8,4.7,4.7,0,0,2,NaN,10.9,20.6,80,17.61,4.29
8/8/22,90,79,100.6,88.7,47487.01,38749.14,8.35,8.85,0,0,0,0,0,NaN,11.6,14.5,85,20.89,4.75
8/9/22,91,80.2,100.6,89.7,47414.07,36000,7.8,8.8,0,0,0,0,0,NaN,12.8,17.4,100,19.4,4.69
8/10/22,90.5,80.5,102.6,88.8,47340.65,42297,8.8,8.8,0,0,0,0,0,NaN,12.3,18.3,98,22.69,5.26
8/11/22,91.4,80.1,103.5,87.8,47266.61,33008.57,8.6,8.75,4.7,4.7,0,0,1,NaN,9.5,19,82,21.24,5.02
8/12/22,91,79.5,100.5,88.7,47191.43,35045.91,8.05,8.75,0,0,0,0,0,NaN,9.9,13.6,103,20.99,4.86
8/13/22,89.8,78.6,99.6,87.3,47115.14,29832.2,8.4,8.75,0,0,0,0,0,NaN,7.7,11.6,114,20.2,4.32
8/14/22,89.7,77.4,102.5,87.3,47037.83,22122.68,8.45,8.75,21.2,21.2,0,0,1,NaN,9.2,11.6,155,17.49,3.63
8/15/22,92.4,76.9,103.9,86.8,46959.55,27131.64,8.75,8.75,4.4,4.4,0,0,3,NaN,11.6,15,160,17.04,3.75
8/16/22,91.2,78.4,102.6,87.3,46880.38,38545.64,8.75,8.75,0,0,0,0,0,NaN,11.1,15,180,21.31,4.38
8/17/22,92.6,77.9,103.7,87.6,46800.39,38520.94,8.65,8.8,9,9,0,0,1,NaN,9.2,11.6,248,21.83,5.03
8/18/22,94.2,80.3,107,90.8,46719.66,42096.38,8.75,8.75,0.4,0.4,0,0,1,NaN,15.2,15.9,191,24.76,5.56
8/19/22,94.2,80.9,106.4,92.6,46638.24,42071.96,8.7,8.7,0,0,0,0,0,NaN,10.7,12.1,125,25.95,5.76
8/20/22,91.8,80.9,103.5,89.6,46556.21,42047.66,7.9,8.75,0.4,0.4,0,0,1,NaN,11.9,17.9,80,20.51,4.83
8/21/22,91.7,81,102.7,90.9,46473.62,42023.48,8.7,8.7,0,0,0,0,0,NaN,12.2,15.2,74,22.95,5.31
8/22/22,91.6,81,104.8,89,46390.55,41999.43,8.25,8.75,0,0,0,0,0,NaN,10.6,15.7,97,20.43,4.74
8/23/22,93,81.4,104.8,92.2,46307.06,41975.48,8.6,8.7,1.1,1.1,0,0,1,NaN,7.7,11.2,100,21.67,4.89
8/24/22,91.8,81,104.2,90.6,46223.2,41951.63,8.7,8.7,0,0,0,0,0,NaN,10.6,11.9,99,21.19,4.82
8/25/22,92.5,81.4,104.4,91.7,46139.05,38327.88,8.7,8.7,0,0,0,0,0,NaN,11.2,13.2,125,21.49,4.89
8/26/22,93.8,81.8,105,93.3,46054.65,31104.21,8.6,8.7,0,0,0,0,0,NaN,9.7,10.7,137,20.2,4.72
8/27/22,90.7,79.4,101.2,90.4,45970.08,37572.19,8.05,8.7,0,0,0,0,0,NaN,8.4,9.8,127,18,4.07
8/28/22,88.5,78.4,100.7,88.5,45885.38,27697.69,8.65,8.65,0,0,0,0,0,NaN,10.6,14.3,125,16.73,3.62
8/29/22,88.6,76.9,95.2,83,45800.62,17156.4,8.05,8.65,0.4,0.4,0,0,1,NaN,10.2,17.9,149,16.31,3.63
8/30/22,92.2,80.1,103,89,45715.85,41810.25,7.9,8.6,0,0,0,0,0,NaN,10.9,19.7,138,25.25,5.63
8/31/22,88.6,79,99.3,87.6,45630.93,29487.28,8.3,8.55,20.2,20.2,0,0,2,NaN,14.9,17,239,17.59,3.86
9/1/22,92,77.8,103.1,87.9,45545.29,41763.79,8.6,8.6,0.4,0.4,0,0,1,NaN,11.7,12.8,150,23.59,5.19
9/2/22,91.3,79,101.4,87.5,45458.97,41740.86,8.25,8.55,0,0,0,0,0,NaN,9.4,10.3,74,17.92,4.32
9/3/22,91,79.1,102.8,89.5,45372.03,41718.1,8.55,8.55,6.8,6.8,0,0,1,NaN,11.4,12.8,63,22.45,5.14
9/4/22,91.5,80.5,102.9,89.9,45284.54,41695.48,8.5,8.5,0,0,0,0,0,NaN,9.8,16.1,67,23.58,5.53
9/5/22,92.8,80.7,104.2,89.9,45196.55,38072.98,8.15,8.45,53.3,53.3,0,0,2,NaN,7.6,10.7,98,23.19,5.19
9/6/22,92.6,79.7,104.4,91.3,45108.12,41650.57,8.4,8.4,0,0,0,0,0,NaN,9.4,9.8,131,21.88,4.85
9/7/22,93.5,79.4,105.3,86.9,45019.32,31215.14,8.4,8.4,10.8,10.8,0,0,2,NaN,10.8,15,212,18.93,4.24
9/8/22,89,75.6,102.4,83.7,44930.2,23605.9,8.1,8.4,85.7,85.7,0,0,2,NaN,10,15,170,20.66,4.19
9/9/22,88.1,76.6,99.6,85,44840.82,41583.58,8.15,8.45,0,0,0,0,0,NaN,11.7,19,167,23.88,4.87
9/10/22,92.5,80.9,104,91.1,44751.23,41561.23,8.2,8.4,0,0,0,0,0,NaN,11.1,15.9,145,25.01,5.4
9/11/22,92.4,79.9,103,89.8,44661.49,41538.83,8.3,8.3,7.9,7.9,0,0,1,NaN,10.6,12.8,101,19.92,4.5
9/12/22,91.4,77.9,103.1,86.2,44571.66,41516.34,8.05,8.3,0,0,0,0,0,NaN,8,11.4,88,22.19,4.81
9/13/22,89.8,75.9,100.7,83.7,44481.79,34293.74,8.05,8.25,5.4,5.4,0,0,3,NaN,6.7,8.9,23,19.16,4.16
9/14/22,84.1,75.7,96.1,83.2,44391.94,9299.24,6.45,8.2,4,4,0,0,4,NaN,6.7,14.5,351,16.47,3.21
9/15/22,86.2,74.5,97.3,82,44302.16,15890.3,7.95,8.25,3.6,3.6,0,0,3,NaN,9.2,13.6,338,17.72,3.49
9/16/22,86.1,73.9,97.2,82.1,44212.51,13047.54,7.95,8.2,0.7,0.7,0,0,1,NaN,8.2,18.8,351,14.77,2.95
9/17/22,86.7,75.3,101,83.8,44123.04,21600,7.7,8.15,26.4,26.4,0,0,6,NaN,10.6,15.7,52,20.08,3.96
9/18/22,82.9,74.8,94.4,82.6,44033.81,15993.64,8.1,8.1,4,4,0,0,1,NaN,6.9,14.5,352,12.81,2.53
9/19/22,84.4,76.3,97.8,86.3,43944.86,29223.28,7.8,8.1,0,0,0,0,0,NaN,8.4,10.5,123,20.61,4.06
9/20/22,88.6,78.1,100.7,85.8,43856.04,39129.95,8,8.05,0,0,0,0,0,NaN,7.9,12.5,26,23.17,4.73
9/21/22,87.5,77.6,101.5,86.9,43766.77,37224.42,7.85,8,0,0,0,0,0,NaN,7.9,12.5,348,21.33,4.3
9/22/22,90.7,77,98.3,86,43677.09,31578.26,7.8,7.95,0,0,0,0,0,NaN,9.3,10.7,319,17.98,3.89
9/23/22,92.8,77.6,102.1,87.4,43587.06,39846.7,7.95,7.95,0,0,0,0,0,NaN,9.8,11.4,15,24.15,5.33
9/24/22,89,78.1,101.9,88.1,43496.72,34337.79,7.75,7.95,1.8,1.8,0,0,2,NaN,6.2,11,332,20.71,4.16
9/25/22,89.8,76.9,101.3,87.2,43406.14,34399.23,7.9,7.9,0,0,0,0,0,NaN,9.1,9.6,69,20.78,4.39
9/26/22,86.6,74.1,97.9,81.7,43315.39,3600,7.55,7.9,13.7,13.7,0,0,6,NaN,8,14.8,91,15.31,3.13
9/27/22,81.2,74.6,89.4,82.2,43224.51,0,3.5,7.85,61.4,61.4,0,0,11,NaN,17.3,36.2,81,7.61,1.72
9/28/22,83.6,78,89.5,81.5,43133.58,25167.9,7.35,7.8,0.4,0.4,0,0,1,NaN,21.8,45.9,163,16.89,3.97
9/29/22,82.7,72.9,88.9,76.3,43042.63,14400,5.55,7.75,1.8,1.8,0,0,2,NaN,15.4,34,242,11.05,2.89
9/30/22,82,67.2,91,69.9,42951.75,33881.94,7.75,7.75,0,0,0,0,0,NaN,9.7,22.6,321,20.94,4
10/1/22,83,74,91.3,80.9,42860.98,25785.59,4.9,7.7,1.1,1.1,0,0,2,NaN,7.3,14.3,4,15.52,3.19
10/2/22,84.8,74.9,88,77.9,42770.38,19814.7,3.65,7.65,2.5,2.5,0,0,1,NaN,11,17.7,346,15.5,3.77
10/3/22,88.7,70.6,93,73.4,42680.02,30202.75,7.65,7.65,0.8,0.8,0,0,2,NaN,7,19.5,326,17.73,4.02
10/4/22,85.4,72.8,88,77.2,42589.95,21600,7.4,7.55,0,0,0,0,0,NaN,9.2,16.1,346,11.38,3.01
10/5/22,85.6,71.9,91.3,76.3,42500.23,35854.97,6.7,7.5,0,0,0,0,0,NaN,8.9,15,2,18.59,3.95
10/6/22,85.6,72.8,90.1,79,42410.93,34616.99,6.95,7.45,0.7,0.7,0,0,1,NaN,11,13.2,28,16.69,3.77
10/7/22,85.9,73.1,90.1,77.6,42322.11,37291.48,7.4,7.4,0.4,0.4,0,0,1,NaN,11.4,14.8,13,19.04,4.33
10/8/22,82.5,71.8,93.6,76.6,42233.83,19673.18,7.1,7.35,6.8,6.8,0,0,1,NaN,12.8,20.6,16,11.97,2.4
10/9/22,81.2,76.2,93.8,84.1,42146.14,9314.45,7.1,7.35,36.8,36.8,0,0,3,NaN,7.9,18.8,5,11.38,2.08
10/10/22,87.2,76,99.8,85.9,42058.88,33602.86,7.3,7.3,1.4,1.4,0,0,1,NaN,5.6,11,77,18.63,3.77
10/11/22,85.7,78,99.5,87.2,41971.43,25568.66,7.05,7.25,90.3,90.3,0,0,3,NaN,8.7,15,70,13.63,2.92
10/12/22,86.4,78.7,97.2,88.5,41883.81,33111.46,7.25,7.25,0,0,0,0,0,NaN,8.9,15.7,90,19.97,3.97
10/13/22,85.6,75.7,96.7,83.2,41796.09,10800,6.95,7.15,6.5,6.5,0,0,3,NaN,8,15.9,193,11.79,2.38
10/14/22,84.8,75.6,98.1,85,41708.33,21600,6.85,7.15,0,0,0,0,0,NaN,5.9,6.7,358,14.36,2.81
10/15/22,83.8,76.1,94.8,83.9,41620.61,32122.05,7.1,7.1,1.4,1.4,0,0,1,NaN,10.9,15.7,39,17.79,3.37
10/16/22,84.1,76.9,92.8,82.1,41532.99,29018.46,7.05,7.05,55.8,55.8,0,0,3,NaN,11,19.9,53,15.43,3.19
10/17/22,83.7,76.5,91,83.6,41445.55,25211.26,6.55,7.05,0,0,0,0,0,NaN,9.9,18.3,139,15.38,3.27
10/18/22,86.3,76.6,94.6,83.8,41358.36,22149.53,6.3,7,0.4,0.4,0,0,1,NaN,10.5,17,251,15.86,3.43
10/19/22,77.3,62.7,85.8,63.2,41271.47,0,1.9,6.9,0.4,0.4,0,0,1,NaN,11,21.9,322,7.16,1.56
10/20/22,79.3,62.4,85.5,61.9,41184.98,17724.32,6.85,6.85,0.7,0.7,0,0,1,NaN,11.1,19.5,308,13.21,2.77
10/21/22,80,65.5,82.4,65.1,41098.94,10372.77,6.7,6.75,5.4,5.4,0,0,1,NaN,11.1,26.8,325,8.32,2.54
10/22/22,82.7,65.4,85.5,66.8,41013.44,36809.41,6.75,6.75,0,0,0,0,0,NaN,11.8,24.2,359,19.51,4.05
10/23/22,84.2,68.4,87.4,72.7,40928.55,36773.71,6.7,6.7,0.4,0.4,0,0,1,NaN,11.9,15.7,18,18.3,3.92
10/24/22,84.1,71,87.1,76.6,40844.34,25200,6.65,6.65,14,14,0,0,2,NaN,9.5,13.9,28,11.62,2.65
10/25/22,84.6,70,90,74,40760.89,32975.51,6.65,6.65,0,0,0,0,0,NaN,10.3,18.3,1,19.06,4.2
10/26/22,85.8,69.9,91,74.4,40678.29,36437.88,6.6,6.6,0,0,0,0,0,NaN,6.3,9.4,325,19.44,4.05
10/27/22,85.9,71,92.7,76.4,40596.61,36366,6.6,6.6,0,0,0,0,0,NaN,9.4,13.4,36,18.81,3.97
10/28/22,85.5,72.5,92.1,77.3,40515.92,36298.45,6.5,6.5,0,0,0,0,0,NaN,10.1,20.6,34,16.71,3.78
10/29/22,86.3,73.3,90.6,79.6,40436.32,35159.9,6.45,6.45,0,0,0,0,0,NaN,12.7,19,40,15.85,3.72
10/30/22,85.4,74.8,91,80.1,40357.61,36225.37,6.4,6.4,0,0,0,0,0,NaN,9.8,22.8,44,15.17,3.56
10/31/22,87.7,75.5,96.8,84.1,40279.15,32434.41,6.35,6.35,0,0,0,0,0,NaN,8.8,15.7,97,16.23,3.49
11/1/22,87.4,78.5,96.4,88,40200.96,36118.54,6.3,6.3,0,0,0,0,0,NaN,9,13.6,94,13.01,2.92
11/2/22,89,78,95.7,87.6,40123.11,36111.86,6,6.3,0,0,0,0,0,NaN,9.2,15.7,68,13.78,3.25
11/3/22,86,76.4,92.1,83.6,40045.68,36034.68,6.25,6.3,38.5,38.5,0,0,1,NaN,9.1,14.5,42,12.88,3.08
11/4/22,85.6,70.7,87.9,75.7,39968.76,36002.37,6.25,6.25,0,0,0,0,0,NaN,14.5,19.5,13,17.2,3.87
11/5/22,85.8,72.9,90.3,78.1,39892.43,32404.23,6.1,6.2,0,0,0,0,0,NaN,9.8,20.4,54,11.65,2.93
11/6/22,84.1,73.6,91.6,80.4,39816.76,29629.8,6.15,6.15,4.7,4.7,0,0,2,NaN,13.2,21.9,51,13.63,2.93
11/7/22,85.5,73.1,86.2,77.3,39741.85,36000,6.1,6.1,2.5,2.5,0,0,1,NaN,15.8,25.5,17,15.58,3.99
11/8/22,85.7,69.5,86.9,71.9,39667.77,36000,6.05,6.05,1.8,1.8,0,0,2,NaN,15.7,25.1,346,17.06,4.11
11/9/22,75.5,71,78.3,71.3,39594.62,0,3.4,5.95,89.4,89.4,0,0,9,NaN,15.8,38.5,319,4.72,1.21
11/10/22,83.9,70.1,85.1,71.1,39522.47,25200,5.45,6,0,0,0,0,0,NaN,16,33.6,200,10.11,2.7
11/11/22,86.4,72.8,91.1,78.2,39451.43,35997.88,5.8,5.95,0,0,0,0,0,NaN,12.3,16.1,166,14.86,3.35
11/12/22,85.5,73.6,94.2,81.4,39381.58,27342.11,5.9,5.9,11.1,11.1,0,0,4,NaN,7.3,11,152,13.49,2.84
11/13/22,85.4,71.8,93.1,79.4,39313.01,35907.99,5.85,5.85,0,0,0,0,0,NaN,8.1,9.8,24,14.8,3.1
11/14/22,84.8,72.4,89.6,78.8,39245.82,31788.19,4.6,5.8,0,0,0,0,0,NaN,8.8,10.7,49,12.4,2.93
11/15/22,84.9,72.2,92.1,78.2,39180.09,32400,5.8,5.8,0,0,0,0,0,NaN,8.4,12.8,107,16.3,3.37
11/16/22,85.6,72.5,93.2,79.9,39115.93,35509.18,5.8,5.8,0,0,0,0,0,NaN,7.3,8.9,164,14.88,3.06
11/17/22,79.1,69.5,85.5,69.9,39053.43,4172.18,5.65,5.75,0,0,0,0,0,NaN,11,17.4,334,7.2,1.93
11/18/22,79.4,65.4,83,64.9,38992.7,11142.7,4.7,5.7,0,0,0,0,0,NaN,11.7,19.5,359,10,2.75
11/19/22,80.9,67.9,82.6,71.2,38933.57,15596.39,3.45,5.6,0.4,0.4,0,0,1,NaN,13.6,18.6,11,8.76,2.49
11/20/22,78.1,69.2,81.7,71.9,38875.45,0,4.05,5.55,118.1,118.1,0,0,13,NaN,11.9,26.6,359,2.04,0.67
11/21/22,77.2,72.1,84.9,74.7,38818.36,5283.51,5.15,5.55,41.4,41.4,0,0,6,NaN,13.6,33.6,43,5.38,1.27
11/22/22,82,73.7,90.5,80.9,38762.38,18000,5.2,5.55,0.4,0.4,0,0,1,NaN,5.7,10.1,59,12.34,2.42
11/23/22,83.2,71.8,93.6,79.3,38707.56,25200,5.5,5.5,0,0,0,0,0,NaN,4.9,9.4,348,14.29,2.79
11/24/22,83.1,72,93,79.1,38654,31804.97,5.5,5.5,4.7,4.7,0,0,1,NaN,7.6,13.4,68,12.93,2.56
11/25/22,85,76.1,94.3,84.1,38601.76,35357.64,5.45,5.5,0,0,0,0,0,NaN,6.6,15.9,167,15.43,3.12
11/26/22,83.9,73.9,95.3,81.4,38550.91,35310.25,4.9,5.45,0,0,0,0,0,NaN,7.6,14.1,103,15.79,3.08
11/27/22,86.5,75.3,94.1,82.7,38501.54,27093.84,5.3,5.45,0.4,0.4,0,0,1,NaN,7.2,15.9,179,11.92,2.58
11/28/22,85.8,72.8,91.7,80.7,38453.7,33266.27,5.4,5.45,0,0,0,0,0,NaN,7.5,12.8,354,12.92,2.77
11/29/22,83.4,71.9,86.5,78.1,38407.48,31647.7,5.4,5.4,0,0,0,0,0,NaN,11.5,17.2,48,14.29,3.29
11/30/22,84.3,74.7,92.3,80.8,38362.95,32074.92,5.3,5.35,0,0,0,0,0,NaN,8.9,20.4,95,11.54,2.53
12/1/22,80.3,72.1,85.2,78.4,38320.2,24649.49,4.7,5.3,19.5,19.5,0,0,3,NaN,12,23,7,11.8,2.29
12/2/22,81.1,70.5,80.9,73.2,38279.29,35030.02,4.7,5.3,0,0,0,0,0,NaN,15,24.2,47,14.5,3.96
12/3/22,82,71.4,84.7,73,38240.31,31384.93,5.25,5.25,3.2,3.2,0,0,1,NaN,14.2,28,58,13.19,3.82
12/4/22,80.9,67,81.6,66.5,38203.33,31011.87,5.2,5.25,0,0,0,0,0,NaN,9,15.7,11,9.7,2.67
12/5/22,82.9,65.6,85.9,66.5,38168.43,27697,5.1,5.25,0,0,0,0,0,NaN,8.6,11.9,343,13.26,3.04
12/6/22,82.6,70.1,86.6,74.7,38135.68,34854.37,5.2,5.2,0,0,0,0,0,NaN,10.6,13.9,28,14.82,3.26
12/7/22,82.1,67.4,84.8,70.2,38105.16,34812.75,5.2,5.2,0,0,0,0,0,NaN,11.3,15.2,34,13.78,2.89
12/8/22,81.4,66.1,84,68.8,38076.96,33440.42,5.25,5.25,0,0,0,0,0,NaN,8.8,18.1,33,14.35,3.14
12/9/22,81.6,66.5,85,70.2,38051.01,14805.18,3.25,5.2,0,0,0,0,0,NaN,6.2,11.2,343,6.55,1.64
12/10/22,83.2,65.9,85.3,69,38026.99,34693.52,5.2,5.2,0,0,0,0,0,NaN,7.6,14.3,342,15.27,3.16
12/11/22,81.6,64.1,84.6,67,38004.9,34654.4,5.15,5.15,0,0,0,0,0,NaN,6.7,13.2,340,15.69,2.96
12/12/22,79.6,64.6,83.4,67.4,37984.77,25200,5.2,5.2,0,0,0,0,0,NaN,5.7,13.6,329,14.36,2.82
12/13/22,81.4,63.3,84.8,66.1,37966.59,34577.05,5.15,5.15,0,0,0,0,0,NaN,5.5,11.9,42,14.56,2.86
12/14/22,81.6,67.4,82.6,70.3,37950.42,32400,5.2,5.2,0,0,0,0,0,NaN,12.5,18.6,137,12.8,2.98
12/15/22,83.1,72.6,85.6,76.6,37936.24,34501.59,5.1,5.15,0,0,0,0,0,NaN,14.5,24.4,161,12.43,3.06
12/16/22,79.7,71.3,84.9,73.8,37924.08,21600,5,5.15,4,4,0,0,2,NaN,8.2,15.9,333,9.73,2.14
12/17/22,79.4,67.6,83.9,71.2,37913.96,2691.02,4.95,5.1,4.8,4.8,0,0,3,NaN,8.5,15.2,4,5.25,1.22
12/18/22,80.4,67.1,81.5,68.1,37905.89,7200,4.9,5.1,0,0,0,0,0,NaN,11.3,21.3,349,8.43,2.19
12/19/22,79.1,61.3,78.7,61.2,37899.89,34359.64,5,5.05,0,0,0,0,0,NaN,11.9,22.6,24,13.94,3.04
12/20/22,80.4,68.3,81,71.6,37895.97,19926.62,4.85,5.05,5.1,5.1,0,0,5,NaN,13.4,20.1,43,11.24,2.58
12/21/22,79.9,69.3,87.9,74.9,37894.14,14701.39,4.7,5.05,0.4,0.4,0,0,1,NaN,6.5,17.7,53,10.26,2.01
12/22/22,85.4,69.2,87.3,75,37894.43,30664.25,4.85,5.1,0,0,0,0,0,NaN,9.2,12.5,220,13.38,3.07
12/23/22,82.4,62.2,85.1,56,37896.82,18000,4.8,5.1,0.4,0.4,0,0,1,NaN,13.3,23,252,11.88,2.71
12/24/22,58.8,47.5,52.1,38.6,37901.34,9007.42,4.5,5.1,0,0,0,0,0,NaN,14,27.1,320,10.57,2.85
12/25/22,49.4,44.1,43.7,36.7,37908.01,7200,3.2,5.1,0.1,0.1,0,0,1,NaN,12.5,22.1,321,6.61,1.93
12/26/22,55.1,47.4,54.1,38.9,37916.82,0,2.9,5.05,4.5,4.5,0,0,9,NaN,11.8,24.8,327,4.53,1.05
12/27/22,69.3,54.8,71.4,52.9,37927.78,10800,4.05,5.15,8.3,8.3,0,0,5,NaN,8.5,19.9,342,8.23,1.31
12/28/22,76.5,56.4,74.5,55.6,37940.91,34113.59,4.85,5.15,0,0,0,0,0,NaN,13.5,19.5,31,14.25,2.89
12/29/22,80,67.2,80,68.6,37956.26,28800,4.75,5.15,0,0,0,0,0,NaN,13.6,23.9,45,11.18,2.62
12/30/22,82,71.4,88.6,76.1,37973.99,29472.39,4.95,5.25,0,0,0,0,0,NaN,8,20.4,97,12.45,2.45
12/31/22,82.7,70.1,87.6,75.5,37994.04,34060.35,5.3,5.3,0,0,0,0,0,NaN,11.2,14.3,146,13.2,2.64
1/1/23,83.8,69.2,90.1,74.7,38016.36,32400,5.15,5.3,0,0,0,0,0,NaN,7.7,13.2,131,12.06,2.48
1/2/23,83.5,68.9,87.4,74.4,38040.88,34030.64,5.15,5.3,0,0,0,0,0,NaN,10.6,15.9,75,13.89,2.86
1/3/23,81.3,71.9,85.6,76.4,38067.56,27534.53,4.65,5.25,0,0,0,0,0,NaN,11,19.2,113,13.39,2.6
1/4/23,83.3,73.7,87.2,79.2,38096.33,34005.87,4.9,5.3,0,0,0,0,0,NaN,10.7,20.6,142,13.38,2.72
1/5/23,82.8,71.3,88.2,76.4,38127.14,33995.43,5.35,5.35,0,0,0,0,0,NaN,10.8,15,159,15.66,3.12
1/6/23,77.3,63.7,75.7,61.9,38159.92,33986.33,5.35,5.35,0,0,0,0,0,NaN,10.6,23,344,16.08,3.62
1/7/23,77.4,58.2,78.7,55.8,38194.61,33978.62,5.3,5.3,0,0,0,0,0,NaN,9.5,20.1,11,14.79,3.11
1/8/23,77.7,62.7,78.7,63.5,38231.17,28886.64,5.35,5.35,0,0,0,0,0,NaN,7.4,15.2,57,9.93,2.26
1/9/23,80.4,65.6,81.2,66.2,38269.52,32947.92,5.35,5.35,13,13,0,0,1,NaN,8.9,14.1,320,16.07,3.18
1/10/23,79.1,62,79.6,59.9,38309.61,30364.16,5.4,5.4,0,0,0,0,0,NaN,7.6,13.6,292,16.17,3.22
1/11/23,77.2,53.8,78.6,51.7,38351.38,33962.35,5.45,5.45,0,0,0,0,0,NaN,7.6,17,347,17.43,3.29
1/12/23,79.2,61.5,81.6,63.3,38394.77,33962.11,5.1,5.45,0,0,0,0,0,NaN,10.5,14.8,122,15.56,3.27
1/13/23,80,60.1,77.3,54.7,38439.71,26763.48,5.45,5.45,0,0,0,0,0,NaN,18.4,28.6,251,13.23,3.37
1/14/23,60.3,48,52.5,38.6,38486.17,33966.49,5.45,5.45,0,0,0,0,0,NaN,15.6,32.2,298,17.94,3.48
1/15/23,62.5,42.1,58.3,37.1,38534.06,33971.18,5.5,5.5,0,0,0,0,0,NaN,7.8,19.7,312,18.31,2.82
1/16/23,72.3,46.1,73,42,38583.35,33977.59,5.55,5.55,0,0,0,0,0,NaN,5.9,13.4,325,17.72,3.15
1/17/23,74.7,53.7,75.1,51.5,38633.95,32400,5.6,5.6,0,0,0,0,0,NaN,9.4,12.1,150,16.35,3.1
1/18/23,78.4,57.8,80.4,56.3,38686.05,33497.88,5.65,5.65,0,0,0,0,0,NaN,10.4,13,125,16.97,3.32
1/19/23,81,64.5,84.1,65.9,38740.16,34007.36,5.65,5.65,0,0,0,0,0,NaN,10.3,18.8,154,15.87,3.46
