,precipitation,actual_max_temp,min temp,mean temp,Datetime
4718,0.06,80.0,68.0,74.0,2012-12-03
4719,0.0,80.0,64.0,72.0,2012-12-04
4720,0.0,79.0,68.0,73.5,2012-12-05
4721,0.0,81.0,68.0,74.5,2012-12-06
4722,0.09,80.0,69.0,74.5,2012-12-07
4723,0.02,82.0,71.0,76.5,2012-12-08
4724,0.0,84.0,72.0,78.0,2012-12-09
4725,0.0,82.0,73.0,77.5,2012-12-10
4726,0.06,85.0,72.0,78.5,2012-12-11
4727,0.0,82.0,74.0,78.0,2012-12-12
4728,0.0,82.0,66.0,74.0,2012-12-13
4729,0.12,77.0,64.0,70.5,2012-12-14
4730,0.07,79.0,67.0,73.0,2012-12-15
4731,0.02,80.0,67.0,73.5,2012-12-16
4732,0.0,83.0,66.0,74.5,2012-12-17
4733,0.0,83.0,68.0,75.5,2012-12-18
4734,0.0,82.0,66.0,74.0,2012-12-19
4735,0.0,81.0,66.0,73.5,2012-12-20
4736,0.0,72.0,53.0,62.5,2012-12-21
4737,0.0,66.0,48.0,57.0,2012-12-22
4738,0.0,73.0,52.0,62.5,2012-12-23
4739,0.0,78.0,57.0,67.5,2012-12-24
4740,0.0,78.0,59.0,68.5,2012-12-25
4741,0.0,84.0,66.0,75.0,2012-12-26
4742,0.0,74.0,55.0,64.5,2012-12-27
4743,0.0,78.0,57.0,67.5,2012-12-28
4744,0.0,84.0,65.0,74.5,2012-12-29
4745,0.0,70.0,53.0,61.5,2012-12-30
4746,0.0,77.0,66.0,71.5,2012-12-31
4747,0.0,79.0,67.0,73.0,2013-01-01
4748,0.0,81.0,65.0,73.0,2013-01-02
4749,0.0,82.0,69.0,75.5,2013-01-03
4750,0.01,83.0,66.0,74.5,2013-01-04
4751,0.0,82.0,68.0,75.0,2013-01-05
4752,0.05,82.0,71.0,76.5,2013-01-06
4753,0.0,81.0,68.0,74.5,2013-01-07
4754,0.14,82.0,71.0,76.5,2013-01-08
4755,0.0,83.0,75.0,79.0,2013-01-09
4756,0.0,82.0,73.0,77.5,2013-01-10
4757,0.0,82.0,73.0,77.5,2013-01-11
4758,0.0,82.0,72.0,77.0,2013-01-12
4759,0.0,81.0,72.0,76.5,2013-01-13
4760,0.0,80.0,70.0,75.0,2013-01-14
4761,0.0,81.0,66.0,73.5,2013-01-15
4762,0.0,81.0,65.0,73.0,2013-01-16
4763,0.13,79.0,62.0,70.5,2013-01-17
4764,0.0,66.0,56.0,61.0,2013-01-18
4765,0.21,76.0,61.0,68.5,2013-01-19
4766,0.0,82.0,65.0,73.5,2013-01-20
4767,0.0,81.0,67.0,74.0,2013-01-21
4768,0.0,78.0,63.0,70.5,2013-01-22
4769,0.0,76.0,63.0,69.5,2013-01-23
4770,0.0,77.0,60.0,68.5,2013-01-24
4771,0.0,78.0,61.0,69.5,2013-01-25
4772,0.0,79.0,58.0,68.5,2013-01-26
4773,0.0,79.0,66.0,72.5,2013-01-27
4774,0.0,80.0,70.0,75.0,2013-01-28
4775,0.0,81.0,71.0,76.0,2013-01-29
4776,0.0,80.0,71.0,75.5,2013-01-30
4777,0.0,76.0,63.0,69.5,2013-01-31
4778,0.0,75.0,55.0,65.0,2013-02-01
4779,0.0,75.0,59.0,67.0,2013-02-02
4780,0.0,76.0,59.0,67.5,2013-02-03
4781,0.0,75.0,56.0,65.5,2013-02-04
4782,0.0,79.0,57.0,68.0,2013-02-05
4783,0.0,81.0,64.0,72.5,2013-02-06
4784,0.0,80.0,67.0,73.5,2013-02-07
4785,0.0,85.0,68.0,76.5,2013-02-08
4786,0.0,81.0,63.0,72.0,2013-02-09
4787,0.0,80.0,69.0,74.5,2013-02-10
4788,0.0,80.0,69.0,74.5,2013-02-11
4789,0.0,83.0,69.0,76.0,2013-02-12
4790,0.0,83.0,71.0,77.0,2013-02-13
4791,0.37,87.0,63.0,75.0,2013-02-14
4792,1.31,74.0,63.0,68.5,2013-02-15
4793,0.06,76.0,56.0,66.0,2013-02-16
4794,0.0,59.0,47.0,53.0,2013-02-17
4795,0.0,73.0,49.0,61.0,2013-02-18
4796,0.0,78.0,63.0,70.5,2013-02-19
4797,0.0,80.0,68.0,74.0,2013-02-20
4798,0.0,82.0,68.0,75.0,2013-02-21
4799,0.0,82.0,73.0,77.5,2013-02-22
4800,0.0,84.0,73.0,78.5,2013-02-23
4801,0.0,86.0,73.0,79.5,2013-02-24
4802,0.0,86.0,72.0,79.0,2013-02-25
4803,0.0,86.0,76.0,81.0,2013-02-26
4804,0.1,77.0,67.0,72.0,2013-02-27
4805,0.01,74.0,62.0,68.0,2013-02-28
4806,0.0,67.0,60.0,63.5,2013-03-01
4807,0.0,69.0,55.0,62.0,2013-03-02
4808,0.0,64.0,52.0,58.0,2013-03-03
4809,0.0,70.0,45.0,57.5,2013-03-04
4810,0.0,75.0,51.0,63.0,2013-03-05
4811,0.0,79.0,55.0,67.0,2013-03-06
4812,0.0,72.0,49.0,60.5,2013-03-07
4813,0.0,78.0,56.0,67.0,2013-03-08
4814,0.0,77.0,57.0,67.0,2013-03-09
4815,0.0,77.0,65.0,71.0,2013-03-10
4816,0.0,79.0,69.0,74.0,2013-03-11
4817,0.0,82.0,69.0,75.5,2013-03-12
4818,0.0,79.0,58.0,68.5,2013-03-13
4819,0.0,75.0,56.0,65.5,2013-03-14
4820,0.0,74.0,55.0,64.5,2013-03-15
4821,0.0,76.0,56.0,66.0,2013-03-16
4822,0.0,78.0,59.0,68.5,2013-03-17
4823,0.06,80.0,68.0,74.0,2013-03-18
4824,0.07,79.0,67.0,73.0,2013-03-19
4825,0.58,84.0,64.0,74.0,2013-03-20
4826,0.0,78.0,64.0,71.0,2013-03-21
4827,0.1,78.0,63.0,70.5,2013-03-22
4828,0.0,86.0,69.0,77.5,2013-03-23
4829,0.0,90.0,75.0,82.5,2013-03-24
4830,0.0,82.0,64.0,73.0,2013-03-25
4831,0.0,71.0,52.0,61.5,2013-03-26
4832,0.0,70.0,47.0,58.5,2013-03-27
4833,0.0,75.0,53.0,64.0,2013-03-28
4834,0.0,77.0,61.0,69.0,2013-03-29
4835,0.0,76.0,59.0,67.5,2013-03-30
4836,0.0,80.0,63.0,71.5,2013-03-31
4837,0.61,83.0,68.0,75.5,2013-04-01
4838,0.0,85.0,66.0,75.5,2013-04-02
4839,0.0,82.0,70.0,76.0,2013-04-03
4840,0.01,85.0,69.0,77.0,2013-04-04
4841,1.53,76.0,65.0,70.5,2013-04-05
4842,0.0,81.0,61.0,71.0,2013-04-06
4843,0.0,80.0,66.0,73.0,2013-04-07
4844,0.0,82.0,68.0,75.0,2013-04-08
4845,0.0,83.0,71.0,77.0,2013-04-09
4846,0.0,84.0,73.0,78.5,2013-04-10
4847,0.0,84.0,76.0,80.0,2013-04-11
4848,0.0,88.0,78.0,83.0,2013-04-12
4849,0.08,86.0,74.0,80.0,2013-04-13
4850,0.0,87.0,76.0,81.5,2013-04-14
4851,0.03,86.0,75.0,80.5,2013-04-15
4852,0.0,88.0,74.0,81.0,2013-04-16
4853,0.0,86.0,77.0,81.5,2013-04-17
4854,0.0,87.0,76.0,81.5,2013-04-18
4855,0.0,87.0,78.0,82.5,2013-04-19
4856,0.18,90.0,74.0,82.0,2013-04-20
4857,0.0,86.0,74.0,80.0,2013-04-21
4858,0.29,81.0,71.0,76.0,2013-04-22
4859,0.0,84.0,69.0,76.5,2013-04-23
4860,0.0,84.0,72.0,78.0,2013-04-24
4861,0.0,84.0,71.0,77.5,2013-04-25
4862,0.0,83.0,69.0,76.0,2013-04-26
4863,0.0,83.0,73.0,78.0,2013-04-27
4864,0.0,84.0,74.0,79.0,2013-04-28
4865,0.08,84.0,75.0,79.5,2013-04-29
4866,2.33,83.0,69.0,76.0,2013-04-30
4867,1.06,85.0,71.0,78.0,2013-05-01
4868,1.08,82.0,69.0,75.5,2013-05-02
4869,0.0,86.0,68.0,77.0,2013-05-03
4870,0.0,88.0,70.0,79.0,2013-05-04
4871,0.0,83.0,68.0,75.5,2013-05-05
4872,0.0,85.0,64.0,74.5,2013-05-06
4873,0.0,85.0,66.0,75.5,2013-05-07
4874,0.0,86.0,67.0,76.5,2013-05-08
4875,0.11,87.0,70.0,78.5,2013-05-09
4876,0.0,87.0,71.0,79.0,2013-05-10
4877,0.06,87.0,74.0,80.5,2013-05-11
4878,0.25,87.0,72.0,79.5,2013-05-12
4879,0.0,90.0,73.0,81.5,2013-05-13
4880,0.0,83.0,73.0,78.0,2013-05-14
4881,0.0,83.0,72.0,77.5,2013-05-15
4882,0.0,84.0,71.0,77.5,2013-05-16
4883,0.0,88.0,72.0,80.0,2013-05-17
4884,0.0,86.0,76.0,81.0,2013-05-18
4885,0.0,87.0,74.0,80.5,2013-05-19
4886,4.29,86.0,68.0,77.0,2013-05-20
4887,0.08,84.0,71.0,77.5,2013-05-21
4888,0.69,86.0,72.0,79.0,2013-05-22
4889,0.0,93.0,75.0,84.0,2013-05-23
4890,0.07,94.0,75.0,84.5,2013-05-24
4891,0.0,87.0,75.0,81.0,2013-05-25
4892,0.0,86.0,74.0,80.0,2013-05-26
4893,0.01,87.0,77.0,82.0,2013-05-27
4894,0.13,82.0,75.0,78.5,2013-05-28
4895,1.72,80.0,71.0,75.5,2013-05-29
4896,0.03,86.0,76.0,81.0,2013-05-30
4897,1.45,85.0,74.0,79.5,2013-05-31
4898,0.13,88.0,74.0,81.0,2013-06-01
4899,0.0,88.0,75.0,81.5,2013-06-02
4900,1.29,87.0,74.0,80.5,2013-06-03
4901,0.06,83.0,76.0,79.5,2013-06-04
4902,0.0,85.0,79.0,82.0,2013-06-05
4903,1.2,88.0,75.0,81.5,2013-06-06
4904,0.85,91.0,75.0,83.0,2013-06-07
4905,0.0,88.0,76.0,82.0,2013-06-08
4906,0.11,88.0,78.0,83.0,2013-06-09
4907,0.0,89.0,80.0,84.5,2013-06-10
4908,0.0,88.0,79.0,83.5,2013-06-11
4909,0.95,88.0,75.0,81.5,2013-06-12
4910,0.0,89.0,76.0,82.5,2013-06-13
4911,0.0,92.0,75.0,83.5,2013-06-14
4912,0.0,91.0,78.0,84.5,2013-06-15
4913,0.0,90.0,79.0,84.5,2013-06-16
4914,0.0,90.0,80.0,85.0,2013-06-17
4915,0.0,90.0,80.0,85.0,2013-06-18
4916,0.02,90.0,81.0,85.5,2013-06-19
4917,0.03,90.0,74.0,82.0,2013-06-20
4918,0.0,90.0,80.0,85.0,2013-06-21
4919,0.07,91.0,74.0,82.5,2013-06-22
4920,0.18,88.0,78.0,83.0,2013-06-23
4921,0.0,89.0,78.0,83.5,2013-06-24
4922,0.04,90.0,78.0,84.0,2013-06-25
4923,0.0,90.0,80.0,85.0,2013-06-26
4924,0.81,88.0,76.0,82.0,2013-06-27
4925,0.03,89.0,77.0,83.0,2013-06-28
4926,0.4,90.0,76.0,83.0,2013-06-29
4927,0.01,90.0,77.0,83.5,2013-06-30
4928,0.05,88.0,78.0,83.0,2013-07-01
4929,0.85,86.0,75.0,80.5,2013-07-02
4930,0.02,88.0,77.0,82.5,2013-07-03
4931,0.27,89.0,74.0,81.5,2013-07-04
4932,0.12,88.0,75.0,81.5,2013-07-05
4933,0.24,89.0,78.0,83.5,2013-07-06
4934,0.05,89.0,77.0,83.0,2013-07-07
4935,0.0,89.0,79.0,84.0,2013-07-08
4936,0.01,87.0,76.0,81.5,2013-07-09
4937,0.18,88.0,73.0,80.5,2013-07-10
4938,0.0,90.0,77.0,83.5,2013-07-11
4939,1.38,89.0,74.0,81.5,2013-07-12
4940,1.51,89.0,72.0,80.5,2013-07-13
4941,0.36,88.0,73.0,80.5,2013-07-14
4942,0.71,88.0,73.0,80.5,2013-07-15
4943,0.83,85.0,74.0,79.5,2013-07-16
4944,3.2,78.0,72.0,75.0,2013-07-17
4945,1.82,83.0,73.0,78.0,2013-07-18
4946,0.02,88.0,75.0,81.5,2013-07-19
4947,0.01,88.0,79.0,83.5,2013-07-20
4948,0.0,90.0,79.0,84.5,2013-07-21
4949,0.0,89.0,80.0,84.5,2013-07-22
4950,0.27,89.0,78.0,83.5,2013-07-23
4951,0.0,94.0,78.0,86.0,2013-07-24
4952,0.0,93.0,75.0,84.0,2013-07-25
4953,0.01,93.0,80.0,86.5,2013-07-26
4954,0.44,87.0,76.0,81.5,2013-07-27
4955,0.05,91.0,76.0,83.5,2013-07-28
4956,0.01,92.0,79.0,85.5,2013-07-29
4957,0.08,91.0,79.0,85.0,2013-07-30
4958,0.21,90.0,80.0,85.0,2013-07-31
4959,0.0,90.0,80.0,85.0,2013-08-01
4960,0.31,93.0,77.0,85.0,2013-08-02
4961,0.87,88.0,75.0,81.5,2013-08-03
4962,0.0,92.0,77.0,84.5,2013-08-04
4963,0.03,93.0,78.0,85.5,2013-08-05
4964,0.19,90.0,76.0,83.0,2013-08-06
4965,0.0,90.0,79.0,84.5,2013-08-07
4966,0.04,90.0,78.0,84.0,2013-08-08
4967,0.4,86.0,77.0,81.5,2013-08-09
4968,0.0,90.0,80.0,85.0,2013-08-10
4969,0.0,90.0,82.0,86.0,2013-08-11
4970,0.0,91.0,80.0,85.5,2013-08-12
4971,0.0,90.0,80.0,85.0,2013-08-13
4972,0.02,90.0,79.0,84.5,2013-08-14
4973,0.19,88.0,76.0,82.0,2013-08-15
4974,0.0,90.0,79.0,84.5,2013-08-16
4975,0.0,91.0,82.0,86.5,2013-08-17
4976,0.2,91.0,79.0,85.0,2013-08-18
4977,0.15,90.0,79.0,84.5,2013-08-19
4978,0.05,91.0,77.0,84.0,2013-08-20
4979,0.65,90.0,77.0,83.5,2013-08-21
4980,0.0,90.0,80.0,85.0,2013-08-22
4981,0.0,90.0,81.0,85.5,2013-08-23
4982,0.0,91.0,80.0,85.5,2013-08-24
4983,0.44,89.0,75.0,82.0,2013-08-25
4984,0.0,87.0,76.0,81.5,2013-08-26
4985,0.02,85.0,77.0,81.0,2013-08-27
4986,0.46,87.0,72.0,79.5,2013-08-28
4987,0.0,91.0,77.0,84.0,2013-08-29
4988,0.0,90.0,77.0,83.5,2013-08-30
4989,0.41,90.0,74.0,82.0,2013-08-31
4990,0.0,90.0,77.0,83.5,2013-09-01
4991,0.81,92.0,74.0,83.0,2013-09-02
4992,1.13,91.0,76.0,83.5,2013-09-03
4993,0.01,91.0,79.0,85.0,2013-09-04
4994,0.0,92.0,80.0,86.0,2013-09-05
4995,0.0,91.0,82.0,86.5,2013-09-06
4996,0.03,89.0,76.0,82.5,2013-09-07
4997,1.0,88.0,76.0,82.0,2013-09-08
4998,0.04,90.0,78.0,84.0,2013-09-09
4999,0.37,90.0,76.0,83.0,2013-09-10
5000,0.37,89.0,75.0,82.0,2013-09-11
5001,0.0,86.0,75.0,80.5,2013-09-12
5002,0.0,91.0,76.0,83.5,2013-09-13
5003,0.0,91.0,77.0,84.0,2013-09-14
5004,1.38,88.0,73.0,80.5,2013-09-15
5005,0.74,82.0,76.0,79.0,2013-09-16
5006,0.39,88.0,76.0,82.0,2013-09-17
5007,0.0,87.0,77.0,82.0,2013-09-18
5008,1.52,90.0,74.0,82.0,2013-09-19
5009,0.08,88.0,76.0,82.0,2013-09-20
5010,0.01,87.0,75.0,81.0,2013-09-21
5011,0.0,91.0,77.0,84.0,2013-09-22
5012,1.37,88.0,77.0,82.5,2013-09-23
5013,0.01,92.0,79.0,85.5,2013-09-24
5014,0.39,91.0,76.0,83.5,2013-09-25
5015,0.11,91.0,79.0,85.0,2013-09-26
5016,0.0,90.0,77.0,83.5,2013-09-27
5017,0.26,88.0,74.0,81.0,2013-09-28
5018,0.45,87.0,74.0,80.5,2013-09-29
5019,0.0,89.0,75.0,82.0,2013-09-30
5020,0.0,89.0,78.0,83.5,2013-10-01
5021,5.53,86.0,73.0,79.5,2013-10-02
5022,0.11,85.0,74.0,79.5,2013-10-03
5023,0.0,88.0,75.0,81.5,2013-10-04
5024,0.0,88.0,76.0,82.0,2013-10-05
5025,0.0,88.0,75.0,81.5,2013-10-06
5026,0.01,91.0,75.0,83.0,2013-10-07
5027,0.0,89.0,77.0,83.0,2013-10-08
5028,0.0,88.0,72.0,80.0,2013-10-09
5029,0.0,91.0,75.0,83.0,2013-10-10
5030,0.0,88.0,74.0,81.0,2013-10-11
5031,0.0,87.0,72.0,79.5,2013-10-12
5032,0.0,86.0,72.0,79.0,2013-10-13
5033,0.0,86.0,72.0,79.0,2013-10-14
5034,0.0,89.0,74.0,81.5,2013-10-15
5035,0.0,87.0,74.0,80.5,2013-10-16
5036,0.0,88.0,75.0,81.5,2013-10-17
5037,0.0,88.0,75.0,81.5,2013-10-18
5038,0.0,87.0,77.0,82.0,2013-10-19
5039,0.2,90.0,77.0,83.5,2013-10-20
5040,0.0,88.0,78.0,83.0,2013-10-21
5041,0.29,86.0,77.0,81.5,2013-10-22
5042,0.69,88.0,76.0,82.0,2013-10-23
5043,0.03,81.0,73.0,77.0,2013-10-24
5044,0.0,84.0,73.0,78.5,2013-10-25
5045,0.0,83.0,71.0,77.0,2013-10-26
5046,0.0,82.0,70.0,76.0,2013-10-27
5047,0.0,85.0,72.0,78.5,2013-10-28
5048,0.0,85.0,72.0,78.5,2013-10-29
5049,0.0,85.0,76.0,80.5,2013-10-30
5050,0.01,86.0,75.0,80.5,2013-10-31
5051,0.0,85.0,76.0,80.5,2013-11-01
5052,0.0,89.0,72.0,80.5,2013-11-02
5053,0.0,83.0,69.0,76.0,2013-11-03
5054,0.03,83.0,74.0,78.5,2013-11-04
5055,0.0,83.0,75.0,79.0,2013-11-05
5056,0.0,85.0,76.0,80.5,2013-11-06
5057,0.0,88.0,73.0,80.5,2013-11-07
5058,0.17,84.0,72.0,78.0,2013-11-08
5059,0.36,84.0,74.0,79.0,2013-11-09
5060,0.19,85.0,75.0,80.0,2013-11-10
5061,0.0,85.0,74.0,79.5,2013-11-11
5062,0.0,85.0,74.0,79.5,2013-11-12
5063,0.1,79.0,69.0,74.0,2013-11-13
5064,0.0,80.0,70.0,75.0,2013-11-14
5065,0.0,82.0,73.0,77.5,2013-11-15
5066,0.0,83.0,76.0,79.5,2013-11-16
5067,0.0,84.0,75.0,79.5,2013-11-17
5068,0.0,82.0,73.0,77.5,2013-11-18
5069,0.4,87.0,73.0,80.0,2013-11-19
5070,0.0,84.0,72.0,78.0,2013-11-20
5071,1.03,85.0,72.0,78.5,2013-11-21
5072,1.01,82.0,73.0,77.5,2013-11-22
5073,0.17,81.0,73.0,77.0,2013-11-23
5074,0.1,84.0,70.0,77.0,2013-11-24
5075,0.08,78.0,72.0,75.0,2013-11-25
5076,0.37,83.0,74.0,78.5,2013-11-26
5077,1.14,79.0,60.0,69.5,2013-11-27
5078,0.0,74.0,52.0,63.0,2013-11-28
5079,0.0,78.0,62.0,70.0,2013-11-29
5080,0.58,83.0,63.0,73.0,2013-11-30
5081,0.21,80.0,64.0,72.0,2013-12-01
5082,0.0,77.0,63.0,70.0,2013-12-02
5083,0.0,80.0,61.0,70.5,2013-12-03
5084,0.0,82.0,68.0,75.0,2013-12-04
5085,0.0,83.0,70.0,76.5,2013-12-05
5086,0.0,83.0,73.0,78.0,2013-12-06
5087,0.13,83.0,70.0,76.5,2013-12-07
5088,0.06,83.0,72.0,77.5,2013-12-08
5089,0.0,83.0,75.0,79.0,2013-12-09
5090,0.0,83.0,73.0,78.0,2013-12-10
5091,0.04,84.0,72.0,78.0,2013-12-11
5092,0.0,82.0,67.0,74.5,2013-12-12
5093,0.01,79.0,65.0,72.0,2013-12-13
5094,0.01,82.0,74.0,78.0,2013-12-14
5095,0.0,86.0,74.0,80.0,2013-12-15
5096,0.0,75.0,64.0,69.5,2013-12-16
5097,0.0,79.0,61.0,70.0,2013-12-17
5098,0.0,78.0,63.0,70.5,2013-12-18
5099,0.0,79.0,60.0,69.5,2013-12-19
5100,0.0,83.0,71.0,77.0,2013-12-20
5101,0.0,83.0,75.0,79.0,2013-12-21
5102,0.0,83.0,76.0,79.5,2013-12-22
5103,0.0,83.0,73.0,78.0,2013-12-23
5104,0.0,86.0,68.0,77.0,2013-12-24
5105,0.09,79.0,68.0,73.5,2013-12-25
5106,3.75,75.0,70.0,72.5,2013-12-26
5107,0.25,80.0,68.0,74.0,2013-12-27
5108,0.12,80.0,72.0,76.0,2013-12-28
5109,0.0,80.0,74.0,77.0,2013-12-29
5110,0.0,81.0,72.0,76.5,2013-12-30
5111,0.0,77.0,67.0,72.0,2013-12-31
5112,0.08,82.0,73.0,77.5,2014-01-01
5113,0.0,84.0,71.0,77.5,2014-01-02
5114,0.0,73.0,61.0,67.0,2014-01-03
5115,0.02,76.0,61.0,68.5,2014-01-04
5116,0.01,82.0,70.0,76.0,2014-01-05
5117,0.05,85.0,58.0,71.5,2014-01-06
5118,0.05,58.0,49.0,53.5,2014-01-07
5119,0.08,72.0,50.0,61.0,2014-01-08
5120,0.25,79.0,71.0,75.0,2014-01-09
5121,0.0,81.0,72.0,76.5,2014-01-10
5122,0.0,83.0,72.0,77.5,2014-01-11
5123,0.0,81.0,66.0,73.5,2014-01-12
5124,0.0,81.0,65.0,73.0,2014-01-13
5125,0.0,84.0,70.0,77.0,2014-01-14
5126,0.3,72.0,60.0,66.0,2014-01-15
5127,0.0,61.0,50.0,55.5,2014-01-16
5128,0.0,66.0,46.0,56.0,2014-01-17
5129,0.0,69.0,52.0,60.5,2014-01-18
5130,0.0,69.0,46.0,57.5,2014-01-19
5131,0.0,76.0,54.0,65.0,2014-01-20
5132,0.18,73.0,61.0,67.0,2014-01-21
5133,0.0,66.0,52.0,59.0,2014-01-22
5134,0.0,72.0,47.0,59.5,2014-01-23
5135,0.0,73.0,58.0,65.5,2014-01-24
5136,0.0,76.0,53.0,64.5,2014-01-25
5137,0.0,78.0,56.0,67.0,2014-01-26
5138,0.0,82.0,62.0,72.0,2014-01-27
5139,0.0,81.0,63.0,72.0,2014-01-28
5140,0.56,79.0,65.0,72.0,2014-01-29
5141,0.25,70.0,61.0,65.5,2014-01-30
5142,0.08,82.0,68.0,75.0,2014-01-31
5143,0.0,82.0,71.0,76.5,2014-02-01
5144,0.01,81.0,71.0,76.0,2014-02-02
5145,0.0,83.0,74.0,78.5,2014-02-03
5146,0.0,82.0,73.0,77.5,2014-02-04
5147,0.0,84.0,75.0,79.5,2014-02-05
5148,0.0,84.0,72.0,78.0,2014-02-06
5149,0.0,83.0,68.0,75.5,2014-02-07
5150,0.0,84.0,69.0,76.5,2014-02-08
5151,0.0,80.0,68.0,74.0,2014-02-09
5152,0.0,82.0,66.0,74.0,2014-02-10
5153,0.0,84.0,69.0,76.5,2014-02-11
5154,0.75,82.0,66.0,74.0,2014-02-12
5155,0.18,76.0,58.0,67.0,2014-02-13
5156,0.0,71.0,51.0,61.0,2014-02-14
5157,0.0,79.0,56.0,67.5,2014-02-15
5158,0.0,77.0,52.0,64.5,2014-02-16
5159,0.0,78.0,59.0,68.5,2014-02-17
5160,0.0,80.0,62.0,71.0,2014-02-18
5161,0.0,80.0,67.0,73.5,2014-02-19
5162,0.0,83.0,70.0,76.5,2014-02-20
5163,0.0,84.0,74.0,79.0,2014-02-21
5164,0.0,85.0,72.0,78.5,2014-02-22
5165,0.0,84.0,70.0,77.0,2014-02-23
5166,0.0,86.0,70.0,78.0,2014-02-24
5167,0.0,86.0,70.0,78.0,2014-02-25
5168,0.0,86.0,72.0,79.0,2014-02-26
5169,0.21,80.0,65.0,72.5,2014-02-27
5170,0.01,76.0,63.0,69.5,2014-02-28
5171,0.0,81.0,60.0,70.5,2014-03-01
5172,0.0,80.0,64.0,72.0,2014-03-02
5173,0.0,82.0,65.0,73.5,2014-03-03
5174,0.0,82.0,65.0,73.5,2014-03-04
5175,0.0,84.0,72.0,78.0,2014-03-05
5176,0.45,86.0,67.0,76.5,2014-03-06
5177,0.03,80.0,61.0,70.5,2014-03-07
5178,0.0,76.0,57.0,66.5,2014-03-08
5179,0.0,80.0,62.0,71.0,2014-03-09
5180,0.0,81.0,65.0,73.0,2014-03-10
5181,0.0,81.0,65.0,73.0,2014-03-11
5182,0.0,87.0,72.0,79.5,2014-03-12
5183,0.01,80.0,62.0,71.0,2014-03-13
5184,0.0,76.0,60.0,68.0,2014-03-14
5185,0.0,80.0,64.0,72.0,2014-03-15
5186,0.0,81.0,71.0,76.0,2014-03-16
5187,0.0,88.0,74.0,81.0,2014-03-17
5188,0.16,80.0,69.0,74.5,2014-03-18
5189,0.0,82.0,66.0,74.0,2014-03-19
5190,0.0,86.0,66.0,76.0,2014-03-20
5191,0.0,82.0,64.0,73.0,2014-03-21
5192,0.04,88.0,71.0,79.5,2014-03-22
5193,0.0,90.0,71.0,80.5,2014-03-23
